Kode,Uraian,Nilai_Jumlah,Nilai_Rupiah,Mutasi_Masuk,Mutasi_Keluar,Mutasi_Jumlah,Jumlah,Rupiah,Tahun,Rata2_Mutasi_Keluar,Prioritas,Flow_Category
485,Cartridge HP 704 Black CN 692AA,2,0,0.0,0,0,2,270600,2024,1.0,0,0
489,Toner Laserjet  HP CE 410A (Black),13,0,0.0,0,0,13,11797500,2024,0.5,0,0
490,Toner Laserjet HP CE 411A (Cyan),4,0,0.0,0,0,4,3630000,2024,0.5,0,0
491,Toner Laserjet HP CE 412A ( Yellow),4,0,0.0,1,-1,3,2145000,2024,1.0,0,1
492,Toner Laserjet HP CE 413A (Magenta),8,0,0.0,1,-1,7,6352500,2024,1.0,0,1
494,K-Sun Labeling Tape Cartrigde Black ink Green tape 24mm  224 BG,1,0,0.0,0,0,1,687500,2024,0.0,0,0
495,K-Sun Labeling Tape Cartridge  Blank Ink Red  tape  24mm 224 BR,1,0,0.0,0,0,1,687500,2024,0.0,0,0
498,K-Sun Shrink Tube Cartridge AWG 12-18 Black White 205 STBW,1,0,0.0,0,0,1,797500,2024,0.0,0,0
499,K-Sun Shrink Tube Cartridge AWG 10-16 Black White 208 STBW,1,0,0.0,0,0,1,797500,2024,0.0,0,0
500,Toner Panasonic KX-FAT 410E,6,0,0.0,0,0,6,6270000,2024,1.0,0,0
508,Cartridge HP 46 Black,2,0,0.0,0,0,2,235400,2024,0.0,0,0
509,Cartridge HP 46 Three Colour,3,0,0.0,0,0,3,353100,2024,0.0,0,0
520,Cartridge HP 920XL Magenta,7,0,0.0,0,0,7,1031800,2024,3.0,0,0
521,Cartridge HP 920XL Yellow,7,0,0.0,5,-5,2,294800,2024,5.5,1,1
522,Cartridge HP 802 Hitam,3,0,0.0,0,0,3,363000,2024,3.0,0,0
555,Toner Foto Copy Cannon NPG 28,6,0,0.0,3,-3,3,1437480,2024,3.0,0,1
565,Toner Laserjet CF 350A Black,4,0,0.0,1,-1,3,2830500,2024,0.5,0,1
566,Toner Laserjet CF 351A Cyan,1,0,0.0,0,0,1,660000,2024,0.0,0,0
568,Toner Laserjet CF 353A Magenta,1,0,0.0,0,0,1,660000,2024,0.0,0,0
573,Toner Laserjet 35A (CB435A),0,0,15.0,10,5,5,2874500,2024,10.0,1,2
576,Toner Laserjet 305A (CE 410A) Black,0,0,3.0,0,3,3,2331000,2024,0.0,0,1
577,Toner Laserjet 305A (CE 411A) Cyan,0,0,6.0,2,4,4,4226880,2024,2.0,0,2
578,Toner Laserjet 305A (CE 412A) Yellow,0,0,4.0,2,2,2,2113440,2024,2.0,0,2
599,Cartridge Epson 143 Black,1,0,25.0,9,16,17,3410816,2024,9.5,0,2
600,Cartridge Epson 141 Magenta,4,0,0.0,1,-1,3,363000,2024,3.5,1,1
601,Cartridge Epson 141 Cyan,3,0,0.0,0,0,3,363000,2024,3.0,0,0
602,Cartridge Epson 141 Yellow,4,0,0.0,1,-1,3,363000,2024,3.5,1,1
608,Tinta Epson T 7921 Black,4,0,0.0,0,0,4,3740000,2024,0.0,0,0
609,Tinta Epson T 7922 Cyan,6,0,0.0,0,0,6,5610000,2024,0.0,0,0
610,Tinta Epson T 7923 Magenta,6,0,0.0,0,0,6,5610000,2024,0.0,0,0
611,Tinta Epson T 7924 (Yellow),6,0,0.0,0,0,6,5610000,2024,0.0,0,0
614,Cartridge Canon PGI 35,2,0,0.0,0,0,2,352000,2024,0.0,0,0
615,Cartridge Epson 143 Magenta,0,0,15.0,3,12,12,1864800,2024,3.0,0,2
616,Cartridge Epson 143 Cyan,3,0,15.0,7,8,11,1709400,2024,8.0,0,2
617,Cartridge Epson 143 Yellow,0,0,15.0,4,11,11,1709400,2024,4.0,0,2
618,Tinta Refill Canon BCI 24 Black,3,0,0.0,0,0,3,396000,2024,0.0,0,0
619,Tinta Refill Canon BCI 24 Colour,3,0,0.0,0,0,3,412500,2024,0.0,0,0
620,Canon PG 35,3,0,0.0,0,0,3,544500,2024,1.0,0,0
621,Canon PG 36,3,0,0.0,0,0,3,627000,2024,1.0,0,0
627,Tinta Epson 003 Black,40,0,0.0,36,-36,4,366300,2024,66.0,1,1
628,Tinta Epson 003 Cyan,58,0,0.0,28,-28,30,2747250,2024,39.0,1,1
629,Tinta Epson 003 Magenta,57,0,0.0,30,-30,27,2472525,2024,40.0,1,1
630,Tinta Epson 003 Yellow,60,0,0.0,32,-32,28,2564100,2024,41.5,1,1
631,Toner Laserjet HP CF 510A Black,7,0,0.0,1,-1,6,4950000,2024,0.5,0,1
632,Toner Laserjet HP CF 511A Cyan,5,0,0.0,0,0,5,3850000,2024,0.0,0,0
633,Toner Laserjet HP CF 512A Yellow,6,0,0.0,0,0,6,4620000,2024,0.0,0,0
634,Toner Laserjet HP CF 513A Magenta,7,0,0.0,2,-2,5,3850000,2024,1.0,0,1
638,Toner Laserjet HP 201A Black,5,0,0.0,0,0,5,4125000,2024,0.0,0,0
639,Toner Laserjet HP 201A Cyan,5,0,0.0,0,0,5,4400000,2024,0.0,0,0
640,Toner Laserjet HP 201A Magenta,5,0,0.0,0,0,5,4400000,2024,0.0,0,0
641,Toner Laserjet HP 201A Yellow,5,0,0.0,0,0,5,4400000,2024,0.0,0,0
51,CD - R W Blank,173,0,0.0,50,-50,123,541200,2024,25.0,0,1
53,DVD - R Blank,228,0,0.0,0,0,228,752400,2024,25.0,0,0
65,CD - R Blank,315,0,0.0,2,-2,313,1136190,2024,1.0,0,1
2,Flash Disk 64 GB,2,0,110.0,93,17,19,1453500,2024,87.0,1,2
71,Flash Disk 32 GB,0,0,110.0,62,48,48,2731200,2024,62.0,1,2
1,SANDISK EXTREME PRO MEMORY MICRO SD UHS-I 32GB - MICRO SDHC 32 GB,3,0,2.0,3,-1,2,248000,2024,1.5,0,2
2,"Memori SD Card 32 GB, 90MB/s Sandisk",0,0,29.0,0,29,29,3090240,2024,0.0,0,1
3,Conector Header Putih 4pin,25,0,0.0,0,0,25,17500,2024,0.0,0,0
4,Conector Header Putih 6pin,25,0,0.0,0,0,25,25000,2024,0.0,0,0
6,Conector DB 9 Female + Cover,299,0,160.0,239,-79,220,865880,2024,119.5,0,2
19,Kabel USB Printer,23,0,37.0,9,28,51,1032390,2024,7.5,0,2
21,Keyboard & Mouse Optical Scorll MK-200 logitech,3,0,62.0,1,61,64,16188520,2024,0.5,0,2
24,Modem External Prolink 1456-TR,0,0,2.0,0,2,2,447980,2024,0.0,0,1
31,Multi Cable Tester OEM,0,0,5.0,0,5,5,1443000,2024,0.0,0,1
36,Wireless Adapter PCI Adapter WLAN,0,0,1.0,0,1,1,168942,2024,0.0,0,1
37,Converter RS 232 to RS 485,0,0,5.0,0,5,5,315000,2024,0.0,0,1
41,Conector DB 9male-female (PCB),10,0,0.0,0,0,10,49500,2024,0.0,0,0
46,"Switch D-Link 8 port 10 100 1000Base-T, Auto-sensing, Auto-MDI-X,",9,0,10.0,9,1,10,2490000,2024,4.5,0,2
48,USB Wi-Fi Adapter TP-Link TL-WN422G (TL722N),0,0,94.0,0,94,94,11249920,2024,0.0,0,1
49,Wireless N Access Poin TP-Link TL-WA901ND 300Mbps,1,0,1.0,1,0,1,624000,2024,0.5,0,2
51,Memory Card Memory Stick Pro Duo High Speed 32GB,3,0,1.0,3,-2,1,124000,2024,1.5,1,2
76,Chasing Harddisk Ekternal Sata 2.5  (laptop),0,0,1.0,0,1,1,35000,2024,0.0,0,1
80,HDMI Adapter hdmi to vga with audio converter cable adapter black - 24cm,14,0,15.0,13,2,16,607725,2024,6.5,0,2
85,Modem Wifi ZTE-MF62,3,0,1.0,0,1,4,1118124,2024,0.0,0,1
86,EDUP Mini Wireless 80211N 150Mbps Wifi Usb Network Card Adapter EP-N8508,0,0,10.0,0,10,10,269000,2024,0.0,0,1
88,"Kabel HDMI to HDMI, Kabel HDMI SONY DLC-HD20P",0,0,11.0,0,11,11,659780,2024,0.0,0,1
89,HDMI to HDMI Cable,0,0,8.0,0,8,8,320560,2024,0.0,0,1
90,Optical Mouse Logitech B100 USB,0,0,108.0,0,108,108,6473520,2024,0.0,0,1
91,"Sandisk Extreme HD Vidoe Secure Digital High Capacity 16GB, 45MB s class 10",7,0,3.0,7,-4,3,429570,2024,3.5,1,2
92,"Sandisk Ultra microSDHC Card UHS-1  32GB, 30MB s, class 10",41,0,0.0,31,-31,10,1141745,2024,16.5,1,1
95,"Wireless-N Router TP-LINK 3G 3,75G TL-MR3220",22,0,2.0,12,-10,12,2535960,2024,6.0,0,2
97,VGA to USB OS Compatibility  Windows 8 8.1 (32 64) Windows 7(32 64) Windows Vista (32 64) Windows XP (32 64) Drivers are WHQL certified,0,0,3.0,0,3,3,478521,2024,0.0,0,1
104,4K Mini DisplayPort to HDMI Adapter,0,0,1.0,0,1,1,118548,2024,0.0,0,1
152,Bluetooth V4.0 USB Dongle,0,0,2.0,0,2,2,168000,2024,0.0,0,1
153,Converter Micro HDMI to VGA Ugreen,16,0,2.0,16,-14,2,90000,2024,8.0,1,2
154,"Keyboard dan Mouse  MICROSOFT Wired Keyboard 600-USB, Windows XP, 7, 8, 10",0,0,4.0,0,4,4,656000,2024,0.0,0,1
155,Keyboard dan Mouse Gamming,0,0,18.0,0,18,18,5202000,2024,0.0,0,1
158,Router Wireless RB941-2nD (hAP-Lite),1,0,11.0,1,10,11,4770810,2024,0.5,0,2
195,"MousePad silicon anti statis, dilapis kain anti slip Dan presisi untuk optic mouse laser",0,0,84.0,0,84,84,728280,2024,0.0,0,1
198,Mouse Wireless Logitech 185,0,0,42.0,0,42,42,7692300,2024,0.0,0,1
200,Ugreen USB Type C LAN Adapter + HDMI + VGA + Card Reader + USB Hub 3 Port - CM179 - Gray,3,0,6.0,3,3,6,3788100,2024,1.5,0,2
203,Micro SD Card 128 GB SanDisk Ultra microSDHC UHS-1 Class 10 100MB s,74,0,25.0,74,-49,25,4995000,2024,37.0,1,2
204,Microphone Mic Clip On Deluxe 3.5mm TRRS for Android,0,0,5.0,0,5,5,318400,2024,0.0,0,1
207,Webcam Logitech C505e (C270 HD Webcam 720P),0,0,34.0,0,34,34,9928000,2024,0.0,0,1
213,Logitech MX Anywhere 3 Mouse Wireless Performance Compact - Grey,4,0,2.0,4,-2,2,1723860,2024,2.0,0,2
214,Headset Logitech H111 / H150,44,0,15.0,33,-18,26,3041955,2024,16.5,0,2
220,HDMI Splitter Vention [ACCG0] HDMI Splitter (1 in 4 Out) Full HD 3D 4K HDMI 2.0,1,0,6.0,1,5,6,2304000,2024,0.5,0,2
224,Kabel LAN Vention 10m Kabel Lan Cat6 Cat.6 UTP Ethernet Patch Cor d Cable - IBK Bulat,3,0,5.0,3,2,5,270000,2024,1.5,0,2
225,XIAOMI Earphone Wireless,0,0,2.0,0,2,2,398000,2024,0.0,0,1
226,Usb Wifi Mini Wireless Adaptor Tp-Link Tl-Wn 725n,0,0,35.0,0,35,35,3115000,2024,0.0,0,1
227,Kabel HDMI to HDMI Bafo Kabel HDMI 20Meter,0,0,8.0,0,8,8,5594400,2024,0.0,0,1
228,LAN Tester SC 8108,0,0,11.0,0,11,11,3296700,2024,0.0,0,1
229,Headset Rexus Daxa TS1,0,0,12.0,0,12,12,10884360,2024,0.0,0,1
230,Kabel HDMI to HDMI-20 Meter,0,0,1.0,0,1,1,224770,2024,0.0,0,1
231,Rexus T5 Kvlar Gaming Mousepad XL,0,0,13.0,0,13,13,413920,2024,0.0,0,1
232,Bluetooth V4.0 USB Dongle (Baseus),0,0,10.0,0,10,10,926850,2024,0.0,0,1
660,Access Point D-Link DWL - 2100 AP E (DAP-1360),0,0,4.0,0,4,4,1731600,2024,0.0,0,1
4,Sapu Ijuk Lantai,11,0,48.0,34,14,25,1047558,2024,41.5,1,2
5,Cikrak   Serok Sampah,12,0,24.0,14,10,22,704000,2024,20.5,0,2
7,Cop Wc,5,0,0.0,0,0,5,132500,2024,0.0,0,0
8,Sapu Ijuk Mobil,26,0,0.0,10,-10,16,616000,2024,8.0,0,1
26,kemucing   Sulak,2,0,51.0,30,21,23,848700,2024,34.0,1,2
30,Sapu Karet Gagang,29,0,0.0,3,-3,26,1001000,2024,3.0,0,1
1,Sabut Spon Kawat,119,0,0.0,27,-27,92,506000,2024,25.5,0,1
13,Refill Tissu Kotak,7,0,1200.0,807,393,400,4262400,2024,800.0,1,2
14,Semir Ban Mobil,10,0,12.0,10,2,12,708624,2024,7.5,0,2
15,Pembersih Kaca Uk. 425ml,0,0,48.0,16,32,32,317520,2024,16.0,0,2
38,Tissue Kotak,4,0,600.0,404,196,200,3973800,2024,550.0,1,2
40,Sabut Kilap Nilon   Spons,0,0,102.0,72,30,30,108000,2024,72.0,1,2
41,Lap Kuning,2,0,48.0,42,6,8,98400,2024,56.0,1,2
43,Lap Plas Biru Chamois (Kanebo),7,0,24.0,21,3,10,739260,2024,21.5,1,2
60,Tangkai Duster Pel Sotak,61,0,0.0,3,-3,58,2705120,2024,8.5,0,1
77,Mop Inner Extrusion( Alat Pel Tangkai Spon),6,0,0.0,3,-3,3,402930,2024,1.5,0,1
78,Refill Mop Set (Alat Pembersih Pel),5,0,0.0,0,0,5,537900,2024,0.0,0,0
80,Tempat Tissue Kotak,2,0,48.0,22,26,28,932400,2024,15.5,0,2
81,Pembersih Kaca Karet,19,0,0.0,8,-8,11,181500,2024,8.5,0,1
9,Ember   Timba,10,0,24.0,16,8,18,516600,2024,15.0,0,2
27,Keset Kain Tebal,0,0,50.0,47,3,3,73926,2024,47.0,1,2
95,Tempat Sampah tutup Lion Star No.15,8,0,24.0,17,7,15,947385,2024,18.0,1,2
96,Keset Karet Lubang Uk.48X58cm,44,0,0.0,25,-25,19,1358500,2024,21.5,1,1
1,Kunci Inggris 15  Lippro,6,0,6.0,2,4,10,1333848,2024,1.5,0,2
2,"Kunci L Set Panjang 1,5-10mm Jonnesway",1,0,10.0,1,9,10,3529300,2024,1.0,0,2
3,Kunci L Set Panjang Ballpoint (9 Pcs S2),5,0,1.0,5,-4,1,89000,2024,2.5,1,2
4,"Kunci L Torx Set Pendek T-10, T-15, T-20, T-25, T-27, T-30, T-40 Jonesway",0,0,2.0,0,2,2,320000,2024,0.0,0,1
5,Kunci Ring Pas Set  (8PCS-6-24),11,0,17.0,9,8,19,6369700,2024,4.5,0,2
6,Kunci Sok T HD 10 Lippro,0,0,8.0,0,8,8,201680,2024,0.0,0,1
7,Kunci Sok T HD 12 Lippro,0,0,8.0,0,8,8,206880,2024,0.0,0,1
8,Kunci Sok T HD 14 Lippro,1,0,8.0,1,7,8,185200,2024,0.5,0,2
9,Kunci Sok T HD 8 Lippro,0,0,9.0,0,9,9,214740,2024,0.0,0,1
10,"Fold Hex Key Set HF6M 3-10mm L6, Boundus USA",0,0,2.0,0,2,2,308136,2024,0.0,0,1
14,Kunci shock 8-32 mm 24pcs (tekiro) hand socket 1 2,2,0,2.0,2,0,2,126800,2024,1.0,0,2
17,Gembok - Kunci,3,0,24.0,19,5,8,392496,2024,26.0,1,2
15,Car Wash & Wax Meguaiars,10,0,12.0,11,1,11,4589200,2024,7.0,0,2
16,Wax Ultimate Quik Meguaiars,0,0,12.0,1,11,11,2978800,2024,1.0,0,2
19,hand Soap Fresh,48,0,84.0,121,-37,11,371800,2024,86.0,1,2
22,Pembasmi Serangga Baygon,0,0,158.0,108,50,50,2150000,2024,108.0,1,2
23,Pencuci Piring / Gelas Sunlight,17,0,146.0,113,33,50,2220000,2024,115.0,1,2
24,Bubuk Pembersih Piring dan Gelas / Vim,1,0,24.0,10,14,15,207000,2024,5.0,0,2
43,Vixal Cair   Porstek   Tepol,1,0,72.0,43,29,30,597000,2024,47.0,1,2
59,Pembersih Lantai,0,0,36.0,22,14,14,205800,2024,22.0,1,2
24,Kapur Barus Kecil,8,0,60.0,55,5,13,161200,2024,53.0,1,2
25,Kapur Barus Toilet Ball,2,0,72.0,73,-1,1,26600,2024,73.0,1,2
60,Parfum Mobil Ambipur,30,0,108.0,82,26,56,711180,2024,59.0,1,2
63,Pengharum Ruangan Bay Fresh Spray,3,0,196.0,99,97,100,2440000,2024,94.0,0,2
64,Pengharum Ruangan Padat AC,11,0,196.0,107,89,100,1198800,2024,145.0,1,2
69,Refill Pengharum  Matic spray,1,0,196.0,97,99,100,3440000,2024,145.5,1,2
70,Pengharum Ruangan Matic,2,0,96.0,95,1,3,222900,2024,68.5,1,2
1,Tanda Pengaman Perbaikan Mobil,4,0,0.0,0,0,4,364000,2024,0.0,0,0
15,Gantungan Kalender,0,0,24.0,12,12,12,46800,2024,12.0,0,2
20,Jam Dinding,1,0,36.0,25,11,12,1256400,2024,20.0,1,2
67,Payung,16,0,44.0,36,8,24,2930400,2024,30.5,1,2
333,Senter   Sentolop,4,0,12.0,5,7,11,792000,2024,4.5,0,2
334,Tali Rafia  Uk Besar 1Kg,10,0,12.0,13,-1,9,190305,2024,6.5,0,2
337,Stand Acrilic tegak,51,0,0.0,9,-9,42,2079000,2024,4.5,0,1
409,Kalung Gordon Orange Abu-Abu,74,0,0.0,7,-7,67,2244500,2024,35.5,0,1
410,Kalung Gordon Kuning Abu-Abu,315,0,0.0,142,-142,173,5190000,2024,468.0,1,1
411,Kalung Gordon Biru Abu-Abu,581,0,0.0,219,-219,362,10860000,2024,404.5,1,1
412,Kalung Gordon Hijau Abu-Abu,149,0,0.0,1,-1,148,4608000,2024,99.5,0,1
413,Kalung Gordon Merah Abu-Abu,491,0,0.0,120,-120,371,11130000,2024,175.0,0,1
3,Kabel Coaxial 50 Ohm Kitani,399,0,130.0,399,-269,130,1300000,2024,199.5,1,2
8,"Kabel Kitani Serabut 0.84mm, Hijau, Kuning",10,0,2.0,10,-8,2,732600,2024,16.0,1,2
9,"Kabel Kitani Serabut 1mm Hitam, Merah",15,0,2.0,11,-9,6,2171160,2024,10.5,1,2
10,"Kabel Kitani (Jumper) Tunngal 0.5mm, Hitam, Merah, Biru, Putih",38,0,26.0,30,-4,34,2383170,2024,20.5,0,2
15,Kabel Ties Besar 20cm,36,0,26.0,34,-8,28,281280,2024,17.0,0,2
17,Kabel Wrapping,2,0,1.0,2,-1,1,94000,2024,1.0,0,2
18,"Kabel Serabut NYMHY 2x2,5",707,0,100.0,307,-207,500,11002400,2024,262.5,0,2
21,"Kabel NYA 1.5mm Merah, Hitam",6,0,2.0,6,-4,2,728000,2024,3.0,1,2
23,Kabel Data Abu² isi 20 jalur (meter),114,0,0.0,49,-49,65,484408,2024,24.5,0,1
28,Kabel Scerem Isi 3 (Roll),1,0,1.0,1,0,1,274500,2024,0.5,0,2
30,Kabel Ties Kecil,23,0,15.0,23,-8,15,49950,2024,11.5,0,2
31,Kabel Ties Tanggung,24,0,23.0,22,1,25,159285,2024,11.0,0,2
34,"Kabel NYA 1,5mm Biru. Kuning.",0,0,3.0,0,3,3,1390275,2024,0.0,0,1
35,"Kabel NYM 2x2,5 mm Supreme",380,0,250.0,380,-130,250,4497500,2024,250.5,1,2
41,Kabel Test Leads Avometer Analog,10,0,0.0,5,-5,5,651108,2024,7.5,1,1
42,"Kabel Jumper Male -Female 240mmx5, 200mmx5, 150mmx8, 110mmx47",55,0,60.0,55,5,60,1500000,2024,27.5,0,2
43,"Kabel Jumper Male -Male 240mmx5, 200mmx5, 150mmx8, 110mmx47",66,0,51.0,62,-11,55,1346928,2024,31.0,0,2
46,Kabel UTP Cat 6e,0,0,8.0,0,8,8,20164050,2024,0.0,0,1
50,Kabel Roll (10M),33,0,51.0,26,25,58,12052050,2024,13.0,0,2
54,Kabel data samsung galaxy note Interface USB 2.0 to Micro USB Panjang 1 Meter,0,0,95.0,0,95,95,3975750,2024,0.0,0,1
60,KABEL PANEL SURYA SINYOKU 2X2.5mm 50meter,35,0,100.0,0,100,135,2060050,2024,0.0,0,1
62,Kabel USB Extension 1.5m Ver. USB 3.0,1,0,15.0,1,14,15,1136400,2024,0.5,0,2
66,"Kabel serabut AWG20, 300Volt, 80 derajat",0,0,11.0,0,11,11,2391400,2024,0.0,0,1
70,kabel pigtail bnc female to sma male rg58,9,0,8.0,9,-1,8,621600,2024,4.5,0,2
71,kabel pigtail bnc male to rp sma female rg58,0,0,10.0,0,10,10,777000,2024,0.0,0,1
74,Ugreen Converter Micro HDMI to HDMI VGA,10,0,20.0,5,15,25,4740000,2024,3.5,0,2
77,Kabel SDI BNC Male To BNC Male - 2 Meter,0,0,5.0,0,5,5,768600,2024,0.0,0,1
78,"Kabel Jumper Female to Female 40 Pin, Pj 20cm",111,0,59.0,106,-47,64,708291,2024,53.0,0,2
80,"HDMI to Micro HDMI Cable, Suit for Raspberry Pi 4B",0,0,24.0,0,24,24,825840,2024,0.0,0,1
81,Kabel NYAF 0.75,1,0,1.0,1,0,1,249950,2024,3.5,1,2
83,"Kabel USB Tipe C USB-C Cable length: approx. 1M  Connector: USB 3.1 Type C (USB-C) Male, USB 3.0 Type A Male",20,0,10.0,20,-10,10,490000,2024,10.0,0,2
88,Kabel NYYHY (serabut) 2x4mm,0,0,1.0,0,1,1,899000,2024,0.0,0,1
229,Kabel NYA 2.5mm biru,4,0,3.0,4,-1,3,1109790,2024,4.0,1,2
230,Kabel NYA 2.5mm hitam,1,0,2.0,1,1,2,1583526,2024,2.5,1,2
231,Kabel NYA 2.5mm kuning,2,0,2.0,1,1,3,2218890,2024,1.5,0,2
232,Kabel NYA 2.5mm merah,6,0,1.0,6,-5,1,369930,2024,5.0,1,2
235,"Kabel NYAF 1.5mm  Kuning, Biru",2,0,3.0,2,1,3,1302000,2024,2.5,0,2
236,"Kabel NYAF 1.5mm merah, hitam",36,0,7.0,36,-29,7,3038000,2024,22.5,1,2
238,Kabel NYAF 2.5mm merah,6,0,8.0,6,2,8,5962920,2024,5.0,0,2
239,Kabel NYAF 4mm serabut supreme,3,0,1.0,3,-2,1,974000,2024,3.0,1,2
242,Kabel Serabut NYMHY 3x2.5mm supreme,848,0,386.0,671,-285,563,14762252,2024,518.0,0,2
244,Kabel Pita (pelangi) 10 jajar,5,0,63.0,0,63,68,1307820,2024,0.0,0,1
247,Kabel Power CPU,39,0,17.0,39,-22,17,205190,2024,19.5,1,2
248,Kabel RG 58 BELDEN,0,0,300.0,0,300,300,2241000,2024,0.0,0,1
250,Kabel serabut 1mm (warna campuran),1,0,1.0,0,1,2,531500,2024,2.5,1,1
254,Kabel serial DB-9 Kabel,10,0,0.0,0,0,10,495000,2024,0.0,0,0
259,Kabel UTP Cat 5e,0,0,1.0,0,1,1,2369073,2024,0.0,0,1
262,Kabel AWG 8 Warna Hitam type NF - 8GD 8AWG 50m,0,0,2.0,0,2,2,1948000,2024,0.0,0,1
263,Kabel AWG 8 Warna Merah type NF - 8GD 8AWG 50m,0,0,2.0,0,2,2,1948000,2024,0.0,0,1
264,Kabel NYY 1x25mm,0,0,50.0,0,50,50,3768450,2024,0.0,0,1
265,Kabel AWG 26 Biru,0,0,1.0,0,1,1,50000,2024,0.0,0,1
266,Kabel AWG 26 Hijau,0,0,1.0,0,1,1,50000,2024,0.0,0,1
267,Kabel AWG 26 Hitam,0,0,1.0,0,1,1,50000,2024,0.0,0,1
268,Kabel AWG 26 Kuning,0,0,1.0,0,1,1,50000,2024,0.0,0,1
269,Kabel AWG 26 Merah,0,0,1.0,0,1,1,50000,2024,0.0,0,1
270,Kabel AWG 26 Putih,0,0,1.0,0,1,1,50000,2024,0.0,0,1
271,Kabel RG 59,0,0,3.0,0,3,3,4029300,2024,0.0,0,1
2,Lampu sepeda motor 24V 36W,0,0,50.0,0,50,50,10750350,2024,0.0,0,1
19,Lampu Led Philips 13W 220V,0,0,10.0,0,10,10,390600,2024,0.0,0,1
24,"Lampu halogen Philips 500 Watt, 230V. Suhu warna 2900K",19,0,16.0,19,-3,16,878400,2024,9.5,0,2
27,Lampu LED Video Lighting Kamera HD160 Lampu Studio HP Ulanzi - 160 LED,0,0,4.0,0,4,4,2196000,2024,0.0,0,1
28,Lampu LED Video Lighting Kamera FT96 Lampu Studio HP Ulanzi - 96LE,0,0,6.0,0,6,6,691740,2024,0.0,0,1
32,Lampu RGB-Lampu Floodlight 30W RGB,0,0,2.0,0,2,2,98000,2024,0.0,0,1
33,Lampu Led 5 Watt,0,0,10.0,0,10,10,199800,2024,0.0,0,1
303,Lamp 60W 220V Chiyoda Philips,0,0,3.0,0,3,3,46110,2024,0.0,0,1
304,"Lamp Pilot Telemecanique K, H, M 220V",170,0,24.0,0,24,194,6677940,2024,0.0,0,1
305,Lamp Proyector 24V 300W,15,0,0.0,0,0,15,3901260,2024,0.0,0,0
308,Lamp TL 20W Philips,7,0,5.0,0,5,12,264061,2024,0.0,0,1
319,"Lampu Pijar Kecil TLB-11x24mm, 3.8V 0.007A",30,0,0.0,0,0,30,125400,2024,0.0,0,0
320,Lampu Pijar 100W 250V,0,0,50.0,0,50,50,950000,2024,0.0,0,1
1,Stop Kontak 5LB,116,0,34.0,105,-71,45,1133841,2024,62.5,1,2
2,"Stop Kontak 1Lb, Germany, ground",94,0,0.0,0,0,94,2175160,2024,0.0,0,0
3,"Stop Kontak 2Lb, Broco",76,0,0.0,0,0,76,1519970,2024,5.5,0,0
549,"Stop Kontak 3Lb, ground",88,0,0.0,32,-32,56,1006050,2024,40.0,0,1
550,"Stop Kontak 4Lb, ground",194,0,79.0,167,-88,106,2242650,2024,112.0,1,2
551,"Stop Kontak 6Lb, ground",4,0,31.0,4,27,31,833900,2024,22.0,0,2
1,Switch On Off Kecil 2x1cm,39,0,150.0,39,111,150,114000,2024,19.5,0,2
3,"Neon Switch AC 6A 250V 4pin, 2.5cm x 3cm x 3cm",20,0,0.0,0,0,20,462000,2024,0.0,0,0
4,"Neon Switch AC 6A 250V 3pin, 3.1cm x 1.4cm x 3.2cm",2,0,20.0,0,20,22,77320,2024,0.0,0,1
513,Sedotan Timah Goot Sedang,18,0,0.0,15,-15,3,35964,2024,7.5,1,1
554,Switch Double Out Bow,32,0,24.0,23,1,33,1751784,2024,11.5,0,2
555,Switch Hotel Out Bow,23,0,24.0,23,1,24,1296000,2024,11.5,0,2
556,Switch Togel Engkel 10A NEC,5,0,50.0,0,50,55,1271500,2024,0.0,0,1
2,Steker GB Germany,462,0,0.0,156,-156,306,5074466,2024,116.0,0,1
547,"Steker (arde), ground",0,0,51.0,0,51,51,611388,2024,0.0,0,1
3,Trafo 2A CT 20V,39,0,45.0,39,6,45,2497500,2024,34.5,0,2
2,Batere AA rechargeable,25,0,79.0,23,56,81,8205120,2024,11.5,0,2
3,Batere AAA rechargeable,15,0,27.0,15,12,27,1609389,2024,7.5,0,2
4,Charger batere AA isi 4,0,0,9.0,0,9,9,3596400,2024,0.0,0,1
5,Charger batere AAA isi 4,0,0,3.0,0,3,3,1165500,2024,0.0,0,1
8,Baterai GWS GW BP3SIP300 11.1V MAh,0,0,10.0,0,10,10,2775000,2024,0.0,0,1
20,Bateray 9V,80,0,86.0,116,-30,50,1542500,2024,120.0,1,2
23,Bateray Cmos 3.6V,53,0,100.0,53,47,100,677100,2024,26.5,0,2
25,Bateray Tanggung ABC,331,0,0.0,94,-94,237,938520,2024,88.5,0,1
30,NEW IMAX B6AC LIPO NIMH 3S RC Battery Balance Charger,26,0,11.0,26,-15,11,3674000,2024,13.0,1,2
35,"Batrery HIGH DISCHARGER LIPO (Haiyin), 1000mAh, 7.4V",0,0,5.0,0,5,5,872460,2024,0.0,0,1
43,Baterai Alkaline ABC A3,0,0,900.0,600,300,300,1245000,2024,600.0,1,2
44,Baterai Alkaline ABC A2,0,0,1300.0,700,600,600,2640000,2024,700.0,1,2
50,Baterai Batre Kancing LR44  AG13,119,0,160.0,119,41,160,888000,2024,59.5,0,2
56,Batteray Y/B Lithium Panasonic PLC BR2/3A 3V,3,0,0.0,0,0,3,323676,2024,0.0,0,0
